,Unnamed: 0,brand,channel,grp,regions,target,tot_ad_len,wgt_rat
18673,18673,LAKME ELLE 18 COLOR POPS MATTE LIPSTICK,STAR Plus,4.82,ALL INDIA (U),CS M 31-50 A,190,0.25
18674,18674,PATANJALI KESH KANTI HAIR OIL,STAR Plus,4.82,HSM (U+R),CS 22+ AB,50,0.96
18675,18675,KELLOGGS MUESLI FRUIT AND NUT,STAR Plus,4.82,HSM (U+R),CS F 15-21 BCD,105,0.46
18676,18676,KWLTY WLS MAGNUM ALMOND,STAR Plus,4.82,HSM (U),CS 2-30 ABC,240,0.2
18677,18677,ARIEL,STAR Plus,4.82,HSM (U+R),CS F 15-21 BCD,150,0.32
18678,18678,TITAN EYE PLUS,STAR Plus,4.82,MEGA CITIES,CS F 22-50 AB,165,0.29
18679,18679,HARPIC,STAR Plus,4.82,MEGA CITIES,CS 15-30 AB,160,0.3
18680,18680,LINC PENTONIC,STAR Plus,4.82,HSM (EXCL. NORTH EAST) (U),CS F 22-40 ABC,120,0.4
18681,18681,ANNE FRENCH,STAR Plus,4.82,HSM (U+R),CS M 15-30 ABC,145,0.33
18682,18682,VICKS INHALER,STAR Plus,4.82,HSM (U+R),CS M 31-50 AB,165,0.29
18683,18683,TIME KIDS-PS,STAR Plus,4.82,HSM (U),CS F 15-40 ABC,60,0.8
18684,18684,WHISPER CHOICE ULTRA,STAR Plus,4.82,DEL RAJ MAH SOUTH (U+R),CS F 22-30 ABC,335,0.14
18685,18685,GOLDIEE SPICES,STAR Plus,4.82,MEGA CITIES,CS F 31-40 AB,150,0.32
18686,18686,PARAGON OFFICE CHAPPALS&SANDAL,STAR Plus,4.82,HSM (U+R),CS F 15-40,180,0.27
18687,18687,VEET COLD WAX STRIP,STAR Plus,4.82,HSM (U),CS 2+,60,0.8
18688,18688,ODOMOS FABRIC ROLL-ON,STAR Plus,4.82,HSM (EXCL. EAST) (U),CS 15-30 AB,30,1.61
18689,18689,ODOMOS FABRIC ROLL-ON,STAR Plus,4.82,NORTH WEST (U),CS 15-30 AB,30,1.61
18690,18690,VANISH OXI ACTION,STAR Plus,4.82,HSM (EXCL. NORTH EAST) (U),CS F 22-40 ABC,80,0.6
18691,18691,VEET COLD WAX STRIP,STAR Plus,4.82,HSM (U),CS 15-50 AB,60,0.8
18692,18692,ARIEL,STAR Plus,4.82,MEGA CITIES,CS 15-50 AB,150,0.32
18693,18693,PURE IT COPPER RO,STAR Plus,4.82,HSM (U),CS 2-30 ABC,160,0.3
18694,18694,ARIEL,STAR Plus,4.82,HSM (U+R),CS F 22-50 BCD,150,0.32
18695,18695,EVEREST TIKHALAL,STAR Plus,4.82,HSM (U),CS 15-21 AB,70,0.69
18696,18696,BRYLCREEM GROOMING RANGE,STAR Plus,4.82,MEGA CITIES (EXCL. KOL),CS M 22-40 A,560,0.09
18697,18697,VEET COLD WAX STRIP,STAR Plus,4.82,HSM (U),CS 15-40 AB,60,0.8
18698,18698,CADBURYS BOURNVITA,STAR Plus,4.82,HSM (U+R),CS M 22-50,160,0.3
18699,18699,KWLTY WLS MAGNUM ALMOND,STAR Plus,4.82,ALL INDIA 1 MN+,CS 22-40 ABC,240,0.2
18700,18700,GOLDIEE SPICES,STAR Plus,4.82,HSM (U),CS M 22-50 BCD,150,0.32
18701,18701,VICKS INHALER,STAR Plus,4.82,MEGA CITIES,CS F 15-30 A,165,0.29
18702,18702,FUNSKOOL FUN DOUGH,STAR Plus,4.82,HSM (R),CS F 15+ BCD,280,0.17
18703,18703,CADBURYS DAIRY MILK CRISPELLO,STAR Plus,4.82,MEGA CITIES,CS M 22-40 A,60,0.8
18704,18704,MUTHOOT FINCORP TWO WHEELER LOAN,STAR Plus,4.82,HSM (EXCL. WB) (U+R),CS 22-40 AB,210,0.23
18705,18705,LINC PENTONIC,STAR Plus,4.82,HSM (U),CS M 31-60 AB,120,0.4
18706,18706,PATANJALI KESH KANTI SHAMPOO,STAR Plus,4.82,MUM DEL KOL,CS 22-50 AB,25,1.93
18707,18707,AMUL COOKIE SUB,STAR Plus,4.82,HSM (U),CS F 22-50 AB,45,1.07
18708,18708,DABUR REAL JUICE,STAR Plus,4.82,HSM (U),CS M 22-40 ABC,45,1.07
18709,18709,DOMINOS PIZZA,STAR Plus,4.82,HSM (U+R),CS 22+ AB,80,0.6
18710,18710,SUNSILK THICK AND LONG,STAR Plus,4.82,HSM (R),CS F 15+ BCD,300,0.16
18711,18711,AMUL GULKANDI KULFI,STAR Plus,4.82,HSM (U),CS 15+ AB,45,1.07
18712,18712,MINISTRY OF HEALTH & FAMILY WELFARE,STAR Plus,4.82,HSM (U+R),CS F 22-50 ABC,190,0.25
18713,18713,DABUR REAL MOSAMBI JUICE,STAR Plus,4.82,MEGA CITIES,CS M 22-40 AB,40,1.21
18714,18714,LAKME ELLE 18 COLOR POPS MATTE LIPSTICK,STAR Plus,4.82,ALL INDIA (U),CS M 22-40 A,190,0.25
18715,18715,TIME KIDS-PS,STAR Plus,4.82,HSM (U),CS F 15-40 AB,60,0.8
18716,18716,AMUL GULKANDI KULFI,STAR Plus,4.82,HSM (U),CS 22-60 AB,45,1.07
18717,18717,TIME KIDS-PS,STAR Plus,4.83,HSM (U),CS M 31-50 A,60,0.8
18718,18718,CADBURYS OREO,STAR Plus,4.83,ALL INDIA (U+R),CS M 22-40 AB,270,0.18
18719,18719,KELLOGGS CHOCOS,STAR Plus,4.83,HSM (U+R),CS M 31-50 AB,150,0.32
18720,18720,EVEREST TIKHALAL,STAR Plus,4.83,HSM (EXCL. NORTH EAST) (U),CS F 22-40 ABC,70,0.69
18721,18721,DABUR REAL MOSAMBI JUICE,STAR Plus,4.83,HSM (U+R),CS M 22-50,40,1.21
18722,18722,DOMINOS PIZZA,STAR Plus,4.83,HSM (U+R),CS F 15-40 ABC,80,0.6
18723,18723,GOLDIEE SPICES,STAR Plus,4.83,ALL INDIA 1 MN+,CS 22-40 ABC,150,0.32
18724,18724,LUX FRESH SPLASH,STAR Plus,4.83,HSM (U+R),CS M 15-30 BCD,310,0.16
18725,18725,MOOV PAIN BALM,STAR Plus,4.83,HSM (U),CS M 22-50 A,150,0.32
18726,18726,BIGBASKET.COM,STAR Plus,4.83,DEL RAJ MAH SOUTH (U+R),CS F 22-30 ABC,255,0.19
18727,18727,GOLDIEE SPICES,STAR Plus,4.83,MEGA CITIES,CS 15-30 AB,150,0.32
18728,18728,VEET COLD WAX STRIP,STAR Plus,4.83,HSM (U),CS 2-30 ABC,60,0.8
18729,18729,KELLOGGS CHOCOS,STAR Plus,4.83,ALL INDIA (U),CS M 31+ A,150,0.32
18730,18730,HARPIC FLUSHMATIC,STAR Plus,4.83,HSM (U),CS 15+ AB,120,0.4
18731,18731,RASNA DESI MASALA,STAR Plus,4.83,NORTH WEST (U),CS 15-30 AB,60,0.8
18732,18732,RASNA DESI MASALA,STAR Plus,4.83,HSM (EXCL. EAST) (U),CS 15-30 AB,60,0.8
18733,18733,DABUR REAL JUICE,STAR Plus,4.83,ALL INDIA (U),CS F 22-40 ABC,45,1.07
18734,18734,KELLOGGS MUESLI FRUIT AND NUT,STAR Plus,4.83,HSM (U),CS M 15+,105,0.46
18735,18735,KELLOGGS MUESLI FRUIT AND NUT,STAR Plus,4.83,HSM (U),CS M 22+ A,105,0.46
18736,18736,MX PLAYER,STAR Plus,4.83,HSM (U),CS F 31-50 ABC,90,0.54
18737,18737,PATANJALI KESH KANTI HAIR OIL,STAR Plus,4.83,HSM (U+R),CS 22-60 AB,50,0.97
18738,18738,LEHAR KURKURE MASALA MUNCH,STAR Plus,4.83,HSM (U),CS F 15-40 AB,100,0.48
18739,18739,AMUL GULKANDI KULFI,STAR Plus,4.83,HSM (U),CS F 15-21 AB,45,1.07
18740,18740,VICKS INHALER,STAR Plus,4.83,HSM (U+R),CS M 22-50 A,165,0.29
18741,18741,VEET COLD WAX STRIP,STAR Plus,4.83,HSM (U),CS 31-50 AB,60,0.81
18742,18742,AMUL COOKIE SUB,STAR Plus,4.83,HSM (U),CS F 22-50 A,45,1.07
18743,18743,MAHINDRA XUV 300,STAR Plus,4.83,ALL INDIA (U+R),CS M 15-40,450,0.11
18744,18744,PATANJALI HONEY,STAR Plus,4.83,MEGA CITIES,CS 15+ AB,90,0.54
18745,18745,VICKS ACTION 500 ADVANCED,STAR Plus,4.83,HSM (U+R),CS 22-60 AB,105,0.46
18746,18746,PATANJALI BISCUITS,STAR Plus,4.83,HSM 1 MN+,CS F 15-40 AB,30,1.61
18747,18747,SAVLON PEN SANITIZER SPARY,STAR Plus,4.83,ALL INDIA (U),CS 22+ AB,70,0.69
18748,18748,GOLDIEE SPICES,STAR Plus,4.83,MEGA CITIES,CS F 22-50 AB,150,0.32
18749,18749,CADBURYS BOURNVITA,STAR Plus,4.83,ALL INDIA (U),CS M 22-50 AB,160,0.3
18750,18750,HARPIC FLUSHMATIC,STAR Plus,4.83,HSM (U),CS 15-50 AB,120,0.4
18751,18751,VICKS COUGH DROPS,STAR Plus,4.83,HSM (U),CS 31+ AB,95,0.51
18752,18752,MUTHOOT FINCORP TWO WHEELER LOAN,STAR Plus,4.83,ALL INDIA (U),CS 22+ AB,210,0.23
18753,18753,PATANJALI KESH KANTI HAIR OIL,STAR Plus,4.83,HSM (U+R),CS F 15-50,50,0.97
18754,18754,ODOMOS FABRIC ROLL-ON,STAR Plus,4.83,HSM (U),CS F 15-30 AB,30,1.61
18755,18755,MX PLAYER,STAR Plus,4.84,HSM (U),CS M 22-40 A,90,0.54
18756,18756,EVEREST TIKHALAL,STAR Plus,4.84,HSM (U),CS F 15-40 ABC,70,0.69
18757,18757,AMUL ICE CREAM,STAR Plus,4.84,HSM (U),CS 22-40 ABC,75,0.64
18758,18758,HARPIC,STAR Plus,4.84,MEGA CITIES,CS F 31-40 AB,160,0.3
18759,18759,PATANJALI COW GHEE/COW MILK,STAR Plus,4.84,ALL INDIA (U),CS M 31-50 A,75,0.64
18760,18760,BRYLCREEM GROOMING RANGE,STAR Plus,4.84,HSM (U+R),CS F 22+ ABC,560,0.09
18761,18761,RASNA DESI MASALA,STAR Plus,4.84,HSM (EXCL. WB) (U),CS 15-40 AB,60,0.81
18762,18762,VOLINI GEL,STAR Plus,4.84,ALL INDIA (U+R),CS M 15-40,240,0.2
18763,18763,CADBURYS BOURNVITA,STAR Plus,4.84,HSM (U+R),CS M 22-60 ABC,160,0.3
18764,18764,PATANJALI HONEY,STAR Plus,4.84,ALL INDIA (U),CS F 22-40 ABC,90,0.54
18765,18765,VICKS BABYRUB,STAR Plus,4.84,HSM (EXCL. EAST) (U),CS 15-30 AB,90,0.54
18766,18766,VICKS BABYRUB,STAR Plus,4.84,NORTH WEST (U),CS 15-30 AB,90,0.54
18767,18767,BRIT TIGER CHOCO COOKIES,STAR Plus,4.84,MEGA CITIES,CS M 22-40 A,120,0.4
18768,18768,HARPIC FLUSHMATIC,STAR Plus,4.84,MUM DEL BANG,CS F 22-40 A,120,0.4
18769,18769,EVEREST TIKHALAL,STAR Plus,4.84,HSM (U),CS 41+ ABC,70,0.69
18770,18770,LINC PENTONIC,STAR Plus,4.84,HSM (U),CS F 22-50,120,0.4
18771,18771,PATANJALI NATURAL BEAUTY PRODUCTS,STAR Plus,4.84,HSM (U),CS F 15-40 A,60,0.81
18772,18772,VICKS BABYRUB,STAR Plus,4.84,DEL GUJ MAH (U),CS M 15-40 AB,90,0.54
18773,18773,PARAGON SOLEA,STAR Plus,4.84,HSM (U),CS 22+ AB,120,0.4
18774,18774,DOMINOS PIZZA,STAR Plus,4.84,HSM (U+R),CS F 22+ ABC,80,0.61
18775,18775,KINGFISHER MINERAL WATER,STAR Plus,4.84,HSM (EXCL. NORTH EAST) (U),CS F 22-40 ABC,195,0.25
18776,18776,LAKME ELLE 18 COLOR POPS MATTE LIPSTICK,STAR Plus,4.84,HSM (U+R),CS 15-30 ABC,190,0.25
18777,18777,SAVLON PEN SANITIZER SPARY,STAR Plus,4.84,MEGA CITIES,CS M 15-40 AB,70,0.69
18778,18778,ORAL B PROHEALTH ANTI BACT TOOTH BRUSH,STAR Plus,4.84,HSM (U),CS 2-30 ABC,120,0.4
18779,18779,LINC PENTONIC,STAR Plus,4.84,NORTH WEST (U),CS 15+,120,0.4
18780,18780,SAVLON PEN SANITIZER SPARY,STAR Plus,4.84,HSM (U+R),CS F 15+ ABC,70,0.69
18781,18781,TIME KIDS-PS,STAR Plus,4.84,HSM (U),CS F 22-50 AB,60,0.81
18782,18782,BRIT TIGER CHOCO COOKIES,STAR Plus,4.84,HSM (U+R),CS M 22-40 AB,120,0.4
18783,18783,LEHAR KURKURE MASALA MUNCH,STAR Plus,4.84,HSM (U),CS F 15-40 ABC,100,0.48
18784,18784,PATANJALI COW GHEE/COW MILK,STAR Plus,4.84,ALL INDIA 1 MN+,CS 2+,75,0.65
18785,18785,BRYLCREEM GROOMING RANGE,STAR Plus,4.84,MEGA CITIES,CS F 22-40 A,560,0.09
18786,18786,RASNA DESI MASALA,STAR Plus,4.84,MUM DEL BANG,CS 15-40 AB,60,0.81
18787,18787,RED BULL ENERGY DRINK,STAR Plus,4.84,MEGA CITIES,CS M 22-50 AB,45,1.08
18788,18788,PAMPERS BABY DRY PANTS,STAR Plus,4.84,ALL INDIA (U+R),CS M 22-40 AB,225,0.22
18789,18789,LINC PENTONIC,STAR Plus,4.84,HSM (EXCL. NORTH EAST) (U),CS 15-40 AB,120,0.4
18790,18790,PARAGON OFFICE CHAPPALS&SANDAL,STAR Plus,4.84,HSM (U+R),CS 22-50 AB,180,0.27
18791,18791,TITAN EYE PLUS,STAR Plus,4.84,HSM (U+R),CS F 22+,165,0.29
18792,18792,DOLLAR CLUB BIG BOSS,STAR Plus,4.84,ALL INDIA (R),CS 15+ BCD,320,0.15
18793,18793,RASNA DESI MASALA,STAR Plus,4.84,HSM (U),CS 31-40 AB,60,0.81
18794,18794,AMAZON FIRE TV STICK,STAR Plus,4.84,HSM (U),CS M 22-50 AB,165,0.29
18795,18795,VICKS BABYRUB,STAR Plus,4.85,MUM DEL BANG,CS F 22-40 A,90,0.54
18796,18796,PARAGON SOLEA,STAR Plus,4.85,HSM (U),CS M 31-50 A,120,0.4
18797,18797,VEET COLD WAX STRIP,STAR Plus,4.85,HSM (U),CS 31-40 AB,60,0.81
18798,18798,MX PLAYER,STAR Plus,4.85,MUM DEL KOL,CS 22-50 AB,90,0.54
18799,18799,DABUR REAL MASALA GUAVA,STAR Plus,4.85,ALL INDIA (U+R),CS F 22+,60,0.81
18800,18800,PAMPERS BABY DRY PANTS,STAR Plus,4.85,HSM (U+R),CS M 22-40 BCD,225,0.22
18801,18801,CADBURYS DAIRY MILK CRISPELLO,STAR Plus,4.85,MEGA CITIES,CS M 22-40 AB,60,0.81
18802,18802,PATANJALI NATURAL BEAUTY PRODUCTS,STAR Plus,4.85,HSM (U),CS F 15-30 A,60,0.81
18803,18803,BROOKE BOND RED LABEL NAT CARE,STAR Plus,4.85,HSM (U+R),CS M 15-30 ABC,240,0.2
18804,18804,MOOV PAIN BALM,STAR Plus,4.85,ALL INDIA (U),CS F 22-50 A,150,0.32
18805,18805,AMUL GULKANDI KULFI,STAR Plus,4.85,HSM (U),CS F 15+ BCD,45,1.08
18806,18806,PATANJALI KESH KANTI HAIR OIL,STAR Plus,4.85,MEGA CITIES,CS M 15-40 AB,50,0.97
18807,18807,MUTHOOT FINCORP TWO WHEELER LOAN,STAR Plus,4.85,MUM DEL BANG,CS 15-40 AB,210,0.23
18808,18808,ARIEL,STAR Plus,4.85,MEGA CITIES,CS 15-21 AB,150,0.32
18809,18809,SAVLON PEN SANITIZER SPARY,STAR Plus,4.85,MEGA CITIES,CS M 22-40 AB,70,0.69
18810,18810,HIMALAYA PURIFYING NEEM FACE WASH,STAR Plus,4.85,HSM (R),CS F 15+ BCD,145,0.33
18811,18811,GITS BREAKFAST MIX,STAR Plus,4.85,ALL INDIA (U+R),CS 15+,220,0.22
18812,18812,CADBURYS BOURNVITA,STAR Plus,4.85,HSM (U+R),CS 22-50 BCD,160,0.3
18813,18813,MAHINDRA XUV 300,STAR Plus,4.85,HSM (R),CS F 15+ BCD,450,0.11
18814,18814,MPL (MOBILE PREMIER LEAGUE),STAR Plus,4.85,HSM (U+R),CS 22-40,300,0.16
18815,18815,LAKME ELLE 18 COLOR POPS MATTE LIPSTICK,STAR Plus,4.85,ALL INDIA (U),CS 2-30 ABC,190,0.26
18816,18816,DABUR REAL JUICE,STAR Plus,4.85,ALL INDIA (U),CS 22+ AB,45,1.08
18817,18817,BRYLCREEM GROOMING RANGE,STAR Plus,4.85,HSM (U+R),CS F 15-40 ABC,560,0.09
18818,18818,MPL (MOBILE PREMIER LEAGUE),STAR Plus,4.85,HSM (U+R),CS M 22-50 ABC,300,0.16
18819,18819,PATANJALI HONEY,STAR Plus,4.85,MEGA CITIES,CS 22-50 AB,90,0.54
18820,18820,PURE IT COPPER RO,STAR Plus,4.85,HSM (U),CS M 22-50 AB,160,0.3
18821,18821,PARAGON OFFICE CHAPPALS&SANDAL,STAR Plus,4.85,HSM (U+R),CS F 22-40,180,0.27
18822,18822,VICKS COUGH DROPS,STAR Plus,4.85,HSM (U),CS 31+ A,95,0.51
18823,18823,VANISH OXI ACTION,STAR Plus,4.85,HSM (EXCL. WB ASSAM ODISHA) (U),CS F 22-50,80,0.61
18824,18824,RED BULL ENERGY DRINK,STAR Plus,4.85,MEGA CITIES,CS F 22-40 AB,45,1.08
18825,18825,VEET COLD WAX STRIP,STAR Plus,4.85,HSM (U),CS 22-50 A,60,0.81
18826,18826,VICKS ACTION 500 ADVANCED,STAR Plus,4.85,ALL INDIA (U),CS 22+ A,105,0.46
18827,18827,ANNE FRENCH,STAR Plus,4.85,HSM (U+R),CS M 22+ BCD,145,0.33
18828,18828,PARAGON SOLEA,STAR Plus,4.85,HSM (U),CS F 15-30 AB,120,0.4
18829,18829,KINGFISHER MINERAL WATER,STAR Plus,4.85,HSM (U),CS F 15-30 ABC,195,0.25
18830,18830,PATANJALI KACHI GHANI MUSTARD OIL,STAR Plus,4.85,HSM (U),CS 15-21 AB,100,0.49
18831,18831,AMUL GULKANDI KULFI,STAR Plus,4.85,HSM (U),CS 22-50 AB,45,1.08
18832,18832,AMUL GULKANDI KULFI,STAR Plus,4.85,HSM (U),CS F 15-30 AB,45,1.08
18833,18833,BRYLCREEM GROOMING RANGE,STAR Plus,4.85,MEGA CITIES,CS M 31-50 A,560,0.09
18834,18834,PATANJALI AMLA/ALOE VERA JUICE,STAR Plus,4.85,HSM (U+R),CS F 22-50 BCD,60,0.81
18835,18835,MX PLAYER,STAR Plus,4.85,HSM (U),CS F 22-50,90,0.54
18836,18836,PATANJALI KESH KANTI HAIR OIL,STAR Plus,4.86,HSM (U+R),CS F 22+,50,0.97
18837,18837,BROOKE BOND RED LABEL NAT CARE,STAR Plus,4.86,HSM (U+R),CS F 15-21 BCD,240,0.2
18838,18838,ARIEL,STAR Plus,4.86,MEGA CITIES,CS 15+ AB,150,0.32
18839,18839,ARIEL,STAR Plus,4.86,HSM (U+R),CS 31+,150,0.32
18840,18840,PATANJALI KACHI GHANI MUSTARD OIL,STAR Plus,4.86,HSM (U),CS M 31-50 A,100,0.49
18841,18841,KINGFISHER MINERAL WATER,STAR Plus,4.86,HSM (U),CS 22-50 ABC,195,0.25
18842,18842,DOMINOS PIZZA,STAR Plus,4.86,HSM (U+R),CS F 15+ ABC,80,0.61
18843,18843,GODREJ AER TWIST,STAR Plus,4.86,ALL INDIA (U+R),CS 22-50 ABC,140,0.35
18844,18844,HARPIC FLUSHMATIC,STAR Plus,4.86,HSM (U),CS 41+ ABC,120,0.4
18845,18845,AMUL COOKIE SUB,STAR Plus,4.86,HSM (U),CS F 22-30 AB,45,1.08
18846,18846,VICKS INHALER,STAR Plus,4.86,MEGA CITIES,CS F 22-50 AB,165,0.29
18847,18847,BRYLCREEM GROOMING RANGE,STAR Plus,4.86,HSM (U+R),CS F 22-40 A,560,0.09
18848,18848,DABUR REAL MASALA GUAVA,STAR Plus,4.86,HSM (U+R),CS M 15-30 ABC,60,0.81
18849,18849,FUNSKOOL FUN DOUGH,STAR Plus,4.86,ALL INDIA (U+R),CS 15-30 ABC,280,0.17
18850,18850,AMAZON FIRE TV STICK,STAR Plus,4.86,HSM (EXCL. NORTH EAST) (U),CS 22-40 A,165,0.29
18851,18851,HONDA CIVIC,STAR Plus,4.86,HSM (R),CS F 15+ BCD,180,0.27
18852,18852,MINISTRY OF HEALTH & FAMILY WELFARE,STAR Plus,4.86,HSM (U),CS M 15-30 AB,190,0.26
18853,18853,HARPIC FLUSHMATIC,STAR Plus,4.86,HSM (EXCL. WB) (U),CS 15-40 AB,120,0.41
18854,18854,VANISH OXI ACTION,STAR Plus,4.86,HSM (U),CS F 15-40 A,80,0.61
18855,18855,DABUR REAL JUICE,STAR Plus,4.86,HSM (U+R),CS 22-60 AB,45,1.08
18856,18856,PURE IT COPPER RO,STAR Plus,4.86,MEGA CITIES,CS F 15-30 A,160,0.3
18857,18857,RESERVE BANK OF INDIA,STAR Plus,4.86,MEGA CITIES,CS 22-40 A,150,0.32
18858,18858,PATANJALI COW GHEE/COW MILK,STAR Plus,4.86,HSM (U+R),CS F 15-40 B,75,0.65
18859,18859,PARAGON SOLEA,STAR Plus,4.86,HSM (U),CS 22-50 AB,120,0.41
18860,18860,SURF EXCEL EASY WASH LIQUID,STAR Plus,4.86,HSM (U+R),CS F 15-30 ABC,180,0.27
18861,18861,VICKS BABYRUB,STAR Plus,4.86,HSM (U),CS 22+ ABC,90,0.54
18862,18862,KINGFISHER MINERAL WATER,STAR Plus,4.86,HSM (U),CS M 22-50 AB,195,0.25
18863,18863,PARACHUTE JASMINE CN OIL,STAR Plus,4.86,HSM (U+R),CS F 15-30 ABC,100,0.49
18864,18864,AMUL COOKIE SUB,STAR Plus,4.86,HSM (U),CS F 22-30 ABC,45,1.08
18865,18865,BRIT TIGER CHOCO COOKIES,STAR Plus,4.86,ALL INDIA (U+R),CS F 22-40 AB,120,0.41
18866,18866,AMUL BUTTER,STAR Plus,4.86,ALL INDIA (U+R),CS M 15-40,140,0.35
18867,18867,ARIEL,STAR Plus,4.86,HSM (U+R),CS M 22-50 AB,150,0.32
18868,18868,PARAGON OFFICE CHAPPALS&SANDAL,STAR Plus,4.86,MUM DEL BANG,CS F 22-40 A,180,0.27
18869,18869,LINC PENTONIC,STAR Plus,4.86,HSM (U),CS 22-50 AB,120,0.41
18870,18870,KELLOGGS CHOCOS,STAR Plus,4.86,ALL INDIA (U),CS M 22-40 A,150,0.32
18871,18871,VICKS ACTION 500 ADVANCED,STAR Plus,4.86,HSM (U),CS M 22-40 AB,105,0.46
18872,18872,BRIT GOODDAY BISCUITS,STAR Plus,4.87,HSM (U),CS 31-40 A,210,0.23
18873,18873,DOMINOS PIZZA,STAR Plus,4.87,ALL INDIA (U),CS 15+ ABC,80,0.61
18874,18874,SUNSILK THICK AND LONG,STAR Plus,4.87,ALL INDIA (U+R),CS 15-30 ABC,300,0.16
18875,18875,PATANJALI NATURAL BEAUTY PRODUCTS,STAR Plus,4.87,HSM (U),CS F 31-50 AB,60,0.81
18876,18876,GOLDIEE SPICES,STAR Plus,4.87,HSM (U),CS M 31-40 A,150,0.32
18877,18877,PATANJALI KESH KANTI SHAMPOO,STAR Plus,4.87,HSM (U),CS M 15-30 ABC,25,1.95
18878,18878,KINGFISHER MINERAL WATER,STAR Plus,4.87,HSM (U),CS 22-40 A,195,0.25
18879,18879,MINISTRY OF HEALTH & FAMILY WELFARE,STAR Plus,4.87,HSM (EXCL. WB) (U+R),CS F 22-50 AB,190,0.26
18880,18880,VICKS COUGH DROPS,STAR Plus,4.87,HSM (U),CS 31-50 AB,95,0.51
18881,18881,LINC PENTONIC,STAR Plus,4.87,MAH (U),CS F 31-50 AB,120,0.41
18882,18882,MUTHOOT FINCORP TWO WHEELER LOAN,STAR Plus,4.87,ALL INDIA (U),CS 31-50 A,210,0.23
18883,18883,MUTHOOT FINCORP TWO WHEELER LOAN,STAR Plus,4.87,ALL INDIA (U),CS M 31-50 A,210,0.23
18884,18884,EVERYUTH NAT ADV WALNUT APRICOT SCRUB,STAR Plus,4.87,HSM (U+R),CS F 15-30 ABC,105,0.46
18885,18885,MUTHOOT FINCORP TWO WHEELER LOAN,STAR Plus,4.87,ALL INDIA (U),CS F 22+ ABC,210,0.23
18886,18886,LINC PENTONIC,STAR Plus,4.87,NORTH WEST (INCL. JHARKHAND/BIHAR) (U),CS 22-40 AB,120,0.41
18887,18887,AMAZON FIRE TV STICK,STAR Plus,4.87,HSM (U),CS 22-40 A,165,0.3
18888,18888,PATANJALI KESH KANTI HAIR OIL,STAR Plus,4.87,HSM (U+R),CS 15+ AB,50,0.97
18889,18889,VANISH OXI ACTION,STAR Plus,4.87,HSM (U),CS F 15-40 AB,80,0.61
18890,18890,AMUL ICE CREAM,STAR Plus,4.87,HSM (U),CS 22-50,75,0.65
18891,18891,MINISTRY OF HEALTH & FAMILY WELFARE,STAR Plus,4.87,HSM (U),CS M 22-50 AB,190,0.26
18892,18892,VEET COLD WAX STRIP,STAR Plus,4.87,HSM (U),CS 22+ ABC,60,0.81
18893,18893,HARPIC,STAR Plus,4.87,HSM (U+R),CS F 15-40,160,0.3
18894,18894,AMUL GULKANDI KULFI,STAR Plus,4.87,HSM (U),CS 41+ ABC,45,1.08
18895,18895,PATANJALI NATURAL BEAUTY PRODUCTS,STAR Plus,4.87,HSM (U),CS 41-60 AB,60,0.81
18896,18896,LAKME ELLE 18 COLOR POPS MATTE LIPSTICK,STAR Plus,4.87,HSM (U+R),CS 22-50 BCD,190,0.26
18897,18897,MX PLAYER,STAR Plus,4.87,MAH (U),CS F 22+ AB,90,0.54
18898,18898,PARAGON OFFICE CHAPPALS&SANDAL,STAR Plus,4.87,HSM (U+R),CS F 15-50,180,0.27
18899,18899,DABUR REAL JUICE,STAR Plus,4.87,HSM (U),CS M 15-30 AB,45,1.08
18900,18900,LINC PENTONIC,STAR Plus,4.87,HSM (EXCL. WB) (U),CS 22-40 AB,120,0.41
18901,18901,ARIEL,STAR Plus,4.87,MEGA CITIES,CS F 31-40 AB,150,0.32
18902,18902,ODOMOS FABRIC ROLL-ON,STAR Plus,4.87,HSM (EXCL. ASSAM BIHAR) (U),CS F 22-50,30,1.62
18903,18903,KELLOGGS MUESLI FRUIT AND NUT,STAR Plus,4.87,HSM (U+R),CS F 22-40 A,105,0.46
18904,18904,SAVLON PEN SANITIZER SPARY,STAR Plus,4.87,ALL INDIA (U),CS 15-40 AB,70,0.7
18905,18905,AMUL GULKANDI KULFI,STAR Plus,4.87,HSM (U),CS F 22-30 AB,45,1.08
18906,18906,VICKS BABYRUB,STAR Plus,4.87,HSM (U),CS M 22-50 A,90,0.54
18907,18907,SAVLON PEN SANITIZER SPARY,STAR Plus,4.88,HSM (U+R),CS F 22+ ABC,70,0.7
18908,18908,BRIT GOODDAY BISCUITS,STAR Plus,4.88,HSM (EXCL. WB) (U+R),CS 22-40 AB,210,0.23
18909,18909,SAVLON PEN SANITIZER SPARY,STAR Plus,4.88,HSM (U+R),CS F 22-30 AB,70,0.7
18910,18910,PURE IT COPPER RO,STAR Plus,4.88,HSM (U),CS M 22-40 AB,160,0.3
18911,18911,GOLDIEE SPICES,STAR Plus,4.88,HSM (U),CS M 22-40 ABC,150,0.33
18912,18912,SAVLON PEN SANITIZER SPARY,STAR Plus,4.88,ALL INDIA (U),CS 15-40,70,0.7
18913,18913,HARPIC,STAR Plus,4.88,HSM (U),CS M 15-30 ABC,160,0.3
18914,18914,VANISH OXI ACTION,STAR Plus,4.88,HSM (U),CS F 22-50 ABC,80,0.61
