,Unnamed: 0,brand,channel,grp,regions,target,tot_ad_len,wgt_rat
12841,12841,ORAL B NEEM EXTRACT,Movies OK,1.28,MEGA CITIES,CS M 22-40 A,150,0.09
12842,12842,FAIR & LOVELY FACE WASH,Movies OK,1.28,HSM (U),CS F 15-30 ABC,140,0.09
12843,12843,DOVE CONDITIONER,Movies OK,1.28,HSM (U+R),CS M 15-40 ABC,220,0.06
12844,12844,FAIR & LOVELY ADVANCED MULTIVITAMIN,Movies OK,1.28,HSM (U),CS 22+ A,240,0.05
12845,12845,PONDS STARLIGHT PERFUMED TALC,Movies OK,1.28,HSM (U+R),CS 22-50 BCD,220,0.06
12846,12846,LAKME ABSOLUTE PERFECT RADIANCE COMPACT,Movies OK,1.28,ALL INDIA (U+R),CS M 22-40 AB,180,0.07
12847,12847,SNICKERS CHOCOLATES,Movies OK,1.28,HSM (EXCL. NORTH EAST) (U),CS 22-40 A,140,0.09
12848,12848,LAKME SUN EXPERT LOTION,Movies OK,1.28,HSM (EXCL. WB MAH ASSAM GUJ ODISHA) (U+R),CS F 22+ ABC,160,0.08
12849,12849,TIME KIDS-PS,Movies OK,1.28,ALL INDIA (U+R),CS M 15-40,135,0.09
12850,12850,TIME KIDS-PS,Movies OK,1.28,ALL INDIA (U+R),CS 22-40 ABC,135,0.09
12851,12851,HE DEODORANT,Movies OK,1.28,HSM (U+R),CS F 15-40,200,0.06
12852,12852,FAIR & LOVELY BB CREAM,Movies OK,1.28,HSM (U+R),CS 22-40 AB,240,0.05
12853,12853,BROOKE BOND TAJ MAHAL,Movies OK,1.28,HSM (U),CS F 22+ ABC,435,0.03
12854,12854,COMFORT FABRIC CONDITIONER,Movies OK,1.28,ALL INDIA (U),CS M 31-50 A,240,0.05
12855,12855,CLINIC PLUS SHAMPOO,Movies OK,1.28,ALL INDIA (U),CS M 15+ AB,420,0.03
12856,12856,INTERRUPTION,Movies OK,1.28,HSM (U),CS F 31+ AB,82,0.16
12857,12857,SYMPHONY TOUCH COOLERS,Movies OK,1.28,ALL INDIA (U),CS 22-40 A,120,0.11
12858,12858,SNICKERS CHOCOLATES,Movies OK,1.28,HSM (U),CS M 22+ A,140,0.09
12859,12859,FAIR & LOVELY FACE WASH,Movies OK,1.28,HSM (U+R),CS M 22-50,140,0.09
12860,12860,FAIR & LOVELY BB CREAM,Movies OK,1.28,HSM (U+R),CS 2+,240,0.05
12861,12861,HE DEODORANT,Movies OK,1.28,MEGA CITIES,CS F 22-40 A,200,0.06
12862,12862,ASIAN PAINTS TRACTOR EMULSION SHYNE,Movies OK,1.28,ALL INDIA (U+R),CS 15+ AB,195,0.07
12863,12863,VICKS BABYRUB,Movies OK,1.28,ALL INDIA (U+R),CS M 22-40 AB,150,0.09
12864,12864,DUREX AIR,Movies OK,1.28,ALL INDIA (U+R),CS F 22-40 AB,180,0.07
12865,12865,LAKME SUN EXPERT LOTION,Movies OK,1.28,HSM (U+R),CS 15-30 ABC,160,0.08
12866,12866,LAKME ABSOLUTE PERFECT RADIANCE COMPACT,Movies OK,1.28,HSM (U+R),CS F 2+,180,0.07
12867,12867,KWLTY WLS CORNETTO DISC OREO,Movies OK,1.28,HSM (U),CS 15-40 BCD,150,0.09
12868,12868,SYMPHONY CLOUD AIR COOLER,Movies OK,1.28,HSM (U),CS M 22-40 AB,80,0.16
12869,12869,LISTERINE,Movies OK,1.28,HSM (U),CS 15+ AB,75,0.17
12870,12870,LIFEBUOY LIQUID,Movies OK,1.28,ALL INDIA (U),CS 15-50 ABC,280,0.05
12871,12871,SAVLON HAND WASH,Movies OK,1.28,MAH (U),CS F 22+ AB,110,0.12
12872,12872,VICKS BABYRUB,Movies OK,1.28,ALL INDIA (U+R),CS 22-40 ABC,150,0.09
12873,12873,BROOKE BOND RED LABEL NAT CARE,Movies OK,1.28,HSM (U),CS 22-40 AB,140,0.09
12874,12874,KWLTY WLS MAGNUM ALMOND,Movies OK,1.28,HSM (U),CS 22+ ABC,165,0.08
12875,12875,PONDS STARLIGHT PERFUMED TALC,Movies OK,1.28,HSM (U),CS M 15-40 ABC,220,0.06
12876,12876,BAJAJ PULSAR,Movies OK,1.28,HSM (U),CS F 31+ AB,60,0.21
12877,12877,SURF EXCEL EASY WASH,Movies OK,1.28,HSM (U),CS M 31-50 A,220,0.06
12878,12878,HARPIC FLUSHMATIC,Movies OK,1.28,HSM (U+R),CS M 22-50 BCD,140,0.09
12879,12879,SURF EXCEL EASY WASH,Movies OK,1.28,HSM (EXCL. NORTH EAST) (U),CS 22-40 A,220,0.06
12880,12880,FAIR & LOVELY BB CREAM,Movies OK,1.28,HSM (U+R),CS F 15-50,240,0.05
12881,12881,BROOKE BOND TAJ MAHAL,Movies OK,1.28,HSM (EXCL. WB) (U),CS 22-40 AB,435,0.03
12882,12882,BROOKE BOND TAJ MAHAL,Movies OK,1.28,HSM (U),CS M 31-50 AB,435,0.03
12883,12883,DOVE CONDITIONER,Movies OK,1.28,ALL INDIA (U),CS 15+ ABC,220,0.06
12884,12884,VASELINE SUN&POLLUTION PROTECTION LOTION,Movies OK,1.28,HSM (U),CS F 15-30 ABC,140,0.09
12885,12885,SURF EXCEL EASY WASH,Movies OK,1.28,HSM (U+R),CS M 22-40 AB,220,0.06
12886,12886,INTERRUPTION,Movies OK,1.28,HSM (U),CS 31+ AB,82,0.16
12887,12887,LIPTON GREEN TEA,Movies OK,1.28,ALL INDIA (U),CS F 22+ ABC,180,0.07
12888,12888,KWLTY WLS CADBURY GEMS BURST,Movies OK,1.28,ALL INDIA (U),CS 22-40 AB,380,0.03
12889,12889,LISTERINE,Movies OK,1.28,MUM DEL,CS 15-30 AB,75,0.17
12890,12890,CADBURYS FUSE,Movies OK,1.28,ALL INDIA (U),CS 15-30 AB,120,0.11
12891,12891,FAIR & LOVELY FACE WASH,Movies OK,1.28,HSM (U+R),CS M 22-40 AB,140,0.09
12892,12892,LISTERINE,Movies OK,1.28,HSM (U),CS 31-50 AB,75,0.17
12893,12893,VASELINE SUN&POLLUTION PROTECTION LOTION,Movies OK,1.28,HSM (U),CS 15-30,140,0.09
12894,12894,KWLTY WLS CORNETTO DISC OREO,Movies OK,1.28,HSM (U),CS 22-60 AB,150,0.09
12895,12895,SNICKERS CHOCOLATES,Movies OK,1.28,HSM (U),CS M 31+ A,140,0.09
12896,12896,SNICKERS CHOCOLATES,Movies OK,1.28,HSM (EXCL. DEL MAH WB) (U),CS 15-30 A,140,0.09
12897,12897,DUREX AIR,Movies OK,1.28,ALL INDIA (U+R),CS 15+ AB,180,0.07
12898,12898,VASELINE SUN&POLLUTION PROTECTION LOTION,Movies OK,1.28,HSM (U),CS 15-40 ABC,140,0.09
12899,12899,HE POCKET DEO,Movies OK,1.28,HSM (U),CS M 22-40 ABC,120,0.11
12900,12900,LUX FRESH SPLASH,Movies OK,1.28,HSM (U+R),CS F 15-30 ABC,90,0.14
12901,12901,DOVE CONDITIONER,Movies OK,1.28,HSM (U+R),CS F 15+ AB,220,0.06
12902,12902,PONDS AGE MIRACLE,Movies OK,1.28,ALL INDIA (U+R),CS F 22+,200,0.06
12903,12903,BROOKE BOND TAJ MAHAL,Movies OK,1.28,HSM (EXCL. WB) (U),CS F 22-50 AB,435,0.03
12904,12904,INTERRUPTION,Movies OK,1.28,HSM (U),CS M 31+ AB,82,0.16
12905,12905,ORAL B NEEM EXTRACT,Movies OK,1.28,MEGA CITIES,CS F 31-40 AB,150,0.09
12906,12906,HARPIC FLUSHMATIC,Movies OK,1.28,MEGA CITIES,CS 15-30 ABC,140,0.09
12907,12907,LAKME SUN EXPERT LOTION,Movies OK,1.28,ALL INDIA (U),CS 2-30 ABC,160,0.08
12908,12908,FAIR & LOVELY ADVANCED MULTIVITAMIN,Movies OK,1.28,HSM (U),CS 41+ ABC,240,0.05
12909,12909,DETTOL HAND SANITIZER,Movies OK,1.28,ALL INDIA (U),CS 15-50 ABC,100,0.13
12910,12910,SAVLON PEN SANITIZER SPARY,Movies OK,1.28,HSM (U),CS F 31-40 AB,120,0.11
12911,12911,SURF EXCEL EASY WASH LIQUID,Movies OK,1.28,HSM (U),CS 15-30 ABC,180,0.07
12912,12912,DETTOL HAND SANITIZER,Movies OK,1.28,HSM (U+R),CS F 15-40 AB,100,0.13
12913,12913,DETTOL HAND SANITIZER,Movies OK,1.28,ALL INDIA (U),CS 2-30 ABC,100,0.13
12914,12914,SYMPHONY CLOUD AIR COOLER,Movies OK,1.28,HSM (U),CS F 15+ ABC,80,0.16
12915,12915,KWLTY WLS CADBURY GEMS BURST,Movies OK,1.28,NORTH WEST (U+R),CS F 22-40,380,0.03
12916,12916,KWLTY WLS CORNETTO DISC OREO,Movies OK,1.28,HSM (U),CS 15-21 AB,150,0.09
12917,12917,VASELINE TOTAL MOISTURE ALOE FRESH,Movies OK,1.28,HSM (U),CS M 22-50 BCD,140,0.09
12918,12918,BROOKE BOND TAJ MAHAL,Movies OK,1.28,HSM (U),CS 2-30 ABC,435,0.03
12919,12919,FAIR & LOVELY BB CREAM,Movies OK,1.28,HSM (U),CS F 15+ AB,240,0.05
12920,12920,VASELINE SUN&POLLUTION PROTECTION LOTION,Movies OK,1.28,HSM (U),CS 15+,140,0.09
12921,12921,FAIR & LOVELY AYURVEDIC CARE,Movies OK,1.28,ALL INDIA (U),CS F 22-40 ABC,260,0.05
12922,12922,MORTEIN 2 IN 1 INSECT KILLER,Movies OK,1.28,NORTH WEST (U),CS F 22-40,100,0.13
12923,12923,INTERRUPTION,Movies OK,1.28,HSM (U),CS F 15+ AB,82,0.16
12924,12924,COMFORT FABRIC CONDITIONER,Movies OK,1.28,ALL INDIA (U),CS M 22-30 A,240,0.05
12925,12925,PONDS STARLIGHT PERFUMED TALC,Movies OK,1.28,HSM (EXCL. WB) (U),CS 22-40 AB,220,0.06
12926,12926,SAVLON PEN SANITIZER SPARY,Movies OK,1.28,HSM 1 MN+,CS F 22-40 AB,120,0.11
12927,12927,SYMPHONY CLOUD AIR COOLER,Movies OK,1.28,MEGA CITIES,CS F 31-40 AB,80,0.16
12928,12928,VASELINE TOTAL MOISTURE ALOE FRESH,Movies OK,1.28,HSM (U),CS F 22-40,140,0.09
12929,12929,BRIT MARIEGOLD,Movies OK,1.28,HSM (EXCL. WB MAH ASSAM GUJ ODISHA) (U+R),CS F 22+ ABC,165,0.08
12930,12930,BROOKE BOND TAJ MAHAL,Movies OK,1.28,MUM DEL KOL PUN RAJ BIH/JHAR (U) UP/UK MP/CG GUJ MAH/GOA (10-75L) WB BELOW 75L,CS F 15-40 AB,435,0.03
12931,12931,DOVE CONDITIONER,Movies OK,1.28,HSM (U+R),CS 15-40 AB,220,0.06
12932,12932,FAIR & LOVELY AYURVEDIC CARE,Movies OK,1.28,HSM (EXCL. WB MAH ASSAM GUJ ODISHA) (U+R),CS F 22+ ABC,260,0.05
12933,12933,SURF EXCEL EASY WASH LIQUID,Movies OK,1.28,MEGA CITIES,CS M 22-40 A,180,0.07
12934,12934,DETTOL HAND SANITIZER,Movies OK,1.28,ALL INDIA (U),CS 22-40 AB,100,0.13
12935,12935,BROOKE BOND RED LABEL NAT CARE,Movies OK,1.28,HSM (U),CS F 22-40,140,0.09
12936,12936,KWLTY WLS CORNETTO DISC OREO,Movies OK,1.28,HSM (U),CS 22-50 ABC,150,0.09
12937,12937,BRIT PURE MAGIC CHOCOLUSH,Movies OK,1.28,MUM DEL,CS M 22-50 AB,75,0.17
12938,12938,SAVLON HAND WASH,Movies OK,1.28,NORTH WEST (INCL. JHARKHAND/BIHAR) (U),CS 22-40 AB,110,0.12
12939,12939,HARPIC FLUSHMATIC,Movies OK,1.28,HSM (U),CS 31+ A,140,0.09
12940,12940,SURF EXCEL EASY WASH LIQUID,Movies OK,1.28,HSM (U),CS 22-50 A,180,0.07
12941,12941,CLINIC PLUS SHAMPOO,Movies OK,1.28,ALL INDIA (U),CS 31-50 A,420,0.03
12942,12942,SURF EXCEL EASY WASH LIQUID,Movies OK,1.28,MEGA CITIES (EXCL. KOL),CS M 22-40 A,180,0.07
12943,12943,KWLTY WLS CORNETTO DISC OREO,Movies OK,1.28,HSM (U),CS M 15+ AB,150,0.09
12944,12944,LAKME ELLE 18 COLOR POPS MATTE LIPSTICK,Movies OK,1.28,HSM (U),CS M 31+ A,90,0.14
12945,12945,KWLTY WLS MAGNUM ALMOND,Movies OK,1.29,MEGA CITIES,CS M 31+ A,165,0.08
12946,12946,KWLTY WLS MAGNUM ALMOND,Movies OK,1.29,HSM (U),CS M 31+ AB,165,0.08
12947,12947,HE MAGIC DUO,Movies OK,1.29,MEGA CITIES,CS F 22-40 A,60,0.21
12948,12948,VOLINI MAXX,Movies OK,1.29,MUM DEL BANG,CS 15-40 AB,90,0.14
12949,12949,SAVLON HAND WASH,Movies OK,1.29,HSM (EXCL. WB ASSAM ODISHA) (U),CS F 22-50,110,0.12
12950,12950,LIFEBUOY LIQUID,Movies OK,1.29,HSM (U),CS F 15-50 AB,280,0.05
12951,12951,LAKME ABSOLUTE PERFECT RADIANCE COMPACT,Movies OK,1.29,ALL INDIA (U),CS 15+ AB,180,0.07
12952,12952,FAIR & LOVELY FACE WASH,Movies OK,1.29,MEGA CITIES,CS 15-30 ABC,140,0.09
12953,12953,PEPSODENT GERMICHECK PLUS,Movies OK,1.29,HSM (R),CS F 15+ BCD,440,0.03
12954,12954,VASELINE TOTAL MOISTURE ALOE FRESH,Movies OK,1.29,MUM DEL KOL,CS M 15-40 AB,140,0.09
12955,12955,HE POCKET DEO,Movies OK,1.29,HSM (U),CS 15-40 BCD,120,0.11
12956,12956,LIFEBUOY LIQUID,Movies OK,1.29,HSM (U),CS F 22-40 AB,280,0.05
12957,12957,KWLTY WLS MAGNUM ALMOND,Movies OK,1.29,HSM (U),CS 22-50,165,0.08
12958,12958,STAYFREE SECURE XL (EXTRA LARGE),Movies OK,1.29,HSM (U+R),CS F 15-30 ABC,130,0.1
12959,12959,KWLTY WLS CORNETTO DISC OREO,Movies OK,1.29,HSM (U),CS 15-30 AB,150,0.09
12960,12960,FAIR & LOVELY,Movies OK,1.29,ALL INDIA (U+R),CS M 22-40 AB,140,0.09
12961,12961,ORAL B NEEM EXTRACT,Movies OK,1.29,HSM (U+R),CS F 15-30 AB,150,0.09
12962,12962,KWLTY WLS CORNETTO DISC OREO,Movies OK,1.29,HSM (U),CS 15-40 ABC,150,0.09
12963,12963,PONDS WHITE BEAUTY FACE WASH,Movies OK,1.29,HSM (U+R),CS F 15-30 ABC,285,0.05
12964,12964,FAIR & LOVELY BB CREAM,Movies OK,1.29,HSM (U+R),CS F 15+,240,0.05
12965,12965,WHISPER CHOICE ULTRA,Movies OK,1.29,MUM,CS M 15-30 AB,25,0.51
12966,12966,KWLTY WLS MAGNUM ALMOND,Movies OK,1.29,HSM (U),CS M 15-40 B,165,0.08
12967,12967,BROOKE BOND RED LABEL NAT CARE,Movies OK,1.29,NORTH WEST (U),CS 15-40 AB,140,0.09
12968,12968,FAIR & LOVELY FACE WASH,Movies OK,1.29,ALL INDIA (U),CS M 22-40 A,140,0.09
12969,12969,FAIR & LOVELY BB CREAM,Movies OK,1.29,HSM (EXCL. WB) (U+R),CS F 22-50 AB,240,0.05
12970,12970,LAKME ABSOLUTE PERFECT RADIANCE COMPACT,Movies OK,1.29,MEGA CITIES,CS 15-50 AB,180,0.07
12971,12971,KWLTY WLS MAGNUM ALMOND,Movies OK,1.29,HSM (U),CS 2+,165,0.08
12972,12972,FAIR & LOVELY AYURVEDIC CARE,Movies OK,1.29,ALL INDIA (U),CS 15+ ABC,260,0.05
12973,12973,LAKME ABSOLUTE PERFECT RADIANCE COMPACT,Movies OK,1.29,HSM (U+R),CS M 15-40 ABC,180,0.07
12974,12974,FAIR & LOVELY BB CREAM,Movies OK,1.29,MUM DEL KOL PUN RAJ BIH/JHAR (U) UP/UK MP/CG GUJ MAH/GOA (10-75L) WB BELOW 75L,CS F 15-40 AB,240,0.05
12975,12975,YAMAHA FASCINO,Movies OK,1.29,HSM (U),CS M 22-50 ABC,90,0.14
12976,12976,SURF EXCEL EASY WASH LIQUID,Movies OK,1.29,HSM (U),CS 15-40 A,180,0.07
12977,12977,FAIR & LOVELY ADVANCED MULTIVITAMIN,Movies OK,1.29,HSM (U),CS 22-50 A,240,0.05
12978,12978,CLINIC PLUS SHAMPOO,Movies OK,1.29,ALL INDIA (U),CS M 31-50 AB,420,0.03
12979,12979,GODREJ AER POCKET,Movies OK,1.29,ALL INDIA (U+R),CS M 15-30 AB,135,0.1
12980,12980,FAIR & LOVELY FACE WASH,Movies OK,1.29,MUM DEL BANG,CS M 22-50 A,140,0.09
12981,12981,LAKME ABSOLUTE PERFECT RADIANCE COMPACT,Movies OK,1.29,HSM (U+R),CS 15+ ABC,180,0.07
12982,12982,LIFEBUOY LIQUID,Movies OK,1.29,ALL INDIA (U),CS M 15+ AB,280,0.05
12983,12983,SURF EXCEL EASY WASH LIQUID,Movies OK,1.29,HSM (EXCL. NORTH EAST) (U),CS 22-40 A,180,0.07
12984,12984,SURF EXCEL EASY WASH LIQUID,Movies OK,1.29,HSM (U),CS 41+ ABC,180,0.07
12985,12985,ASIAN PAINTS TRACTOR EMULSION SHYNE,Movies OK,1.29,ALL INDIA (U+R),CS 22-50 AB,195,0.07
12986,12986,FORTUNE EDIBLE OIL RANGE,Movies OK,1.29,HSM (U+R),CS 2+,140,0.09
12987,12987,CADBURYS BOURNVITA BISCUITS,Movies OK,1.29,ALL INDIA (U+R),CS 22-50 AB,150,0.09
12988,12988,FAIR & LOVELY BB CREAM,Movies OK,1.29,HSM (U),CS 22-50 A,240,0.05
12989,12989,FAIR & LOVELY AYURVEDIC CARE,Movies OK,1.29,ALL INDIA (U),CS 22-40 ABC,260,0.05
12990,12990,PONDS DREAM FLOWER,Movies OK,1.29,HSM 1 MN+,CS F 22-40 AB,140,0.09
12991,12991,DOVE CONDITIONER,Movies OK,1.29,ALL INDIA (U),CS 2+,220,0.06
12992,12992,COMFORT FABRIC CONDITIONER,Movies OK,1.29,ALL INDIA (U+R),CS M 15-40,240,0.05
12993,12993,PONDS STARLIGHT PERFUMED TALC,Movies OK,1.29,HSM (U),CS 22-40 ABC,220,0.06
12994,12994,SUNSILK LONG AND HEALTHY GROWTH,Movies OK,1.29,MEGA CITIES,CS M 22-50 AB,125,0.1
12995,12995,CADBURYS FUSE,Movies OK,1.29,ALL INDIA (U+R),CS M 22-40 AB,120,0.11
12996,12996,LISTERINE,Movies OK,1.29,HSM (U),CS 31-40 A,75,0.17
12997,12997,HE DEODORANT,Movies OK,1.29,ALL INDIA (U),CS F 15-30 AB,200,0.06
12998,12998,DETTOL HAND SANITIZER,Movies OK,1.29,MEGA CITIES,CS M 31-50 A,100,0.13
12999,12999,INTERRUPTION,Movies OK,1.29,MEGA CITIES,CS 22-40 AB,82,0.16
13000,13000,CADBURYS FUSE,Movies OK,1.29,MEGA CITIES,CS F 22-40 AB,120,0.11
13001,13001,LISTERINE,Movies OK,1.29,MUM DEL KOL PUN RAJ BIH/JHAR (U) UP/UK MP/CG GUJ MAH/GOA (10-75L) WB BELOW 75L,CS F 15-40 AB,75,0.17
13002,13002,BROOKE BOND TAJ MAHAL,Movies OK,1.29,HSM (U),CS M 15-40 AB,435,0.03
13003,13003,KWLTY WLS CADBURY GEMS BURST,Movies OK,1.29,HSM (U+R),CS 22+ AB,380,0.03
13004,13004,KWLTY WLS CORNETTO DISC OREO,Movies OK,1.29,MEGA CITIES (EXCL. CHENNAI),CS 22-40 AB,150,0.09
13005,13005,SURF EXCEL EASY WASH LIQUID,Movies OK,1.29,HSM (U),CS F 22-50,180,0.07
13006,13006,LIPTON GREEN TEA,Movies OK,1.29,HSM (U+R),CS M 15-30 ABC,180,0.07
13007,13007,FAIR & LOVELY FACE WASH,Movies OK,1.29,HSM (U+R),CS 15-40 ABC,140,0.09
13008,13008,KWLTY WLS CORNETTO DISC OREO,Movies OK,1.29,HSM (U),CS 22-30 AB,150,0.09
13009,13009,ORAL B NEEM EXTRACT,Movies OK,1.29,MUM DEL BANG,CS M 22-50 A,150,0.09
13010,13010,ORAL B NEEM EXTRACT,Movies OK,1.29,HSM (U+R),CS F 22-40 BCD,90,0.14
13011,13011,LAKME SUN EXPERT LOTION,Movies OK,1.29,HSM (U+R),CS 22-50 BCD,160,0.08
13012,13012,VICKS BABYRUB,Movies OK,1.29,ALL INDIA (U+R),CS M 22-50 AB,150,0.09
13013,13013,TRESEMME KERATIN SMOOTH CONDITIONER,Movies OK,1.29,ALL INDIA (U),CS F 22-50 A,465,0.03
13014,13014,LAKME ABSOLUTE PERFECT RADIANCE COMPACT,Movies OK,1.29,MEGA CITIES,CS 15-30 ABC,180,0.07
13015,13015,CLASSMATE NOTEBOOK,Movies OK,1.29,ALL INDIA (U+R),CS F 22-40 AB,310,0.04
13016,13016,FAIR & LOVELY FACE WASH,Movies OK,1.29,HSM (U+R),CS 31+ ABC,140,0.09
13017,13017,LAKME ABSOLUTE PERFECT RADIANCE COMPACT,Movies OK,1.29,HSM (U+R),CS F 15-50,180,0.07
13018,13018,DOVE CONDITIONER,Movies OK,1.29,ALL INDIA (U),CS M 22-40 AB,220,0.06
13019,13019,CADBURYS BOURNVITA BISCUITS,Movies OK,1.29,MEGA CITIES,CS F 22-40 A,150,0.09
13020,13020,ORAL B NEEM EXTRACT,Movies OK,1.29,MEGA CITIES,CS 22-40 AB,150,0.09
13021,13021,KWLTY WLS MAGNUM ALMOND,Movies OK,1.29,HSM (U),CS M 15+ AB,165,0.08
13022,13022,SYMPHONY CLOUD AIR COOLER,Movies OK,1.29,HSM (U),CS F 22+ ABC,80,0.16
13023,13023,BAJAJ PULSAR,Movies OK,1.29,HSM (U),CS 31-50 A,60,0.22
13024,13024,HARPIC FLUSHMATIC,Movies OK,1.29,HSM (U),CS F 22+ A,140,0.09
13025,13025,PONDS AGE MIRACLE,Movies OK,1.29,HSM (U+R),CS F 15-21 BCD,200,0.06
13026,13026,VASELINE SUN&POLLUTION PROTECTION LOTION,Movies OK,1.29,HSM (U),CS M 22+ ABC,140,0.09
13027,13027,LIFEBUOY LEMON FRESH,Movies OK,1.29,ALL INDIA (R),CS 15+ BCD,260,0.05
13028,13028,MORTEIN 2 IN 1 INSECT KILLER,Movies OK,1.29,DEL GUJ MAH (U),CS M 15-40 AB,100,0.13
13029,13029,SURF EXCEL EASY WASH LIQUID,Movies OK,1.29,HSM (U),CS F 22-50 ABC,180,0.07
13030,13030,LAKME ABSOLUTE PERFECT RADIANCE COMPACT,Movies OK,1.29,ALL INDIA (U),CS F 22-40 AB,180,0.07
13031,13031,FAIR & LOVELY FACE WASH,Movies OK,1.29,ALL INDIA 1 MN+,CS 22-40 ABC,140,0.09
13032,13032,HE DEODORANT,Movies OK,1.29,MEGA CITIES,CS F 22-40 AB,200,0.06
13033,13033,SURF EXCEL EASY WASH,Movies OK,1.29,HSM (U),CS F 22-40 AB,220,0.06
13034,13034,LAKME SUN EXPERT LOTION,Movies OK,1.29,MEGA CITIES,CS 15-40 AB,160,0.08
13035,13035,FAIR & LOVELY ADVANCED MULTIVITAMIN,Movies OK,1.29,HSM (EXCL. WB) (U),CS F 22-50 ABC,240,0.05
13036,13036,SURF EXCEL EASY WASH,Movies OK,1.29,ALL INDIA (U),CS M 15-40 ABC,220,0.06
13037,13037,KWLTY WLS CADBURY GEMS BURST,Movies OK,1.29,ALL INDIA (U),CS F 22+,380,0.03
13038,13038,INTERRUPTION,Movies OK,1.29,HSM (U),CS F 15-30 AB,82,0.16
13039,13039,HE DEODORANT,Movies OK,1.29,MEGA CITIES,CS 15-30 AB,200,0.06
13040,13040,FAIR & LOVELY AYURVEDIC CARE,Movies OK,1.29,HSM (U+R),CS M 31-50 CD,260,0.05
13041,13041,KWLTY WLS MAGNUM ALMOND,Movies OK,1.29,HSM (U),CS 22-50 ABC,165,0.08
13042,13042,VASELINE SUN&POLLUTION PROTECTION LOTION,Movies OK,1.29,HSM (U),CS M 15-40 ABC,140,0.09
13043,13043,MENS FAIR & LOVELY,Movies OK,1.29,ALL INDIA (R),CS 15+ BCD,505,0.03
13044,13044,FAIR & LOVELY FACE WASH,Movies OK,1.29,HSM (U+R),CS M 31-50 AB,140,0.09
13045,13045,FAIR & LOVELY FACE WASH,Movies OK,1.29,MEGA CITIES,CS M 22-40 AB,140,0.09
13046,13046,SNICKERS CHOCOLATES,Movies OK,1.29,NORTH WEST (U),CS F 15-40 AB,140,0.09
13047,13047,YAMAHA FASCINO,Movies OK,1.29,HSM (EXCL. WB) (U),CS F 22-50 ABC,90,0.14
13048,13048,DETTOL HAND SANITIZER,Movies OK,1.29,HSM (EXCL. WB) (U+R),CS 22-40 AB,100,0.13
13049,13049,LAKME SUN EXPERT LOTION,Movies OK,1.29,MEGA CITIES,CS M 22-40 A,160,0.08
13050,13050,DETTOL HAND SANITIZER,Movies OK,1.29,HSM (U+R),CS 22-40 AB,100,0.13
13051,13051,CADBURYS FUSE,Movies OK,1.29,MEGA CITIES,CS M 22-50 AB,120,0.11
13052,13052,LISTERINE,Movies OK,1.29,HSM (U),CS 22-50 AB,75,0.17
13053,13053,ASIAN PAINTS TRACTOR EMULSION SHYNE,Movies OK,1.29,ALL INDIA (U+R),CS 22-40 AB,195,0.07
13054,13054,PONDS STARLIGHT PERFUMED TALC,Movies OK,1.29,HSM (U+R),CS M 22-50 BCD,220,0.06
13055,13055,FORTUNE EDIBLE OIL RANGE,Movies OK,1.3,HSM (U+R),CS F 15-30 AB,140,0.09
13056,13056,LAKME SUN EXPERT LOTION,Movies OK,1.3,ALL INDIA (U),CS F 22-40 ABC,160,0.08
13057,13057,KWLTY WLS CORNETTO DISC OREO,Movies OK,1.3,HSM (EXCL. NORTH EAST) (U),CS F 22-40 ABC,150,0.09
13058,13058,KWLTY WLS UNI CORNETTO,Movies OK,1.3,MUM,CS M 15-30 AB,70,0.19
13059,13059,ASIAN PAINTS ACE SHYNE,Movies OK,1.3,MEGA CITIES,CS 22-40 A,195,0.07
13060,13060,KWLTY WLS CORNETTO DISC OREO,Movies OK,1.3,HSM (U),CS M 22+ ABC,150,0.09
13061,13061,DETTOL HAND SANITIZER,Movies OK,1.3,ALL INDIA (U),CS 15-30 AB,100,0.13
13062,13062,KWLTY WLS MAGNUM ALMOND,Movies OK,1.3,MEGA CITIES,CS M 31-50 AB,165,0.08
13063,13063,LIPTON GREEN TEA,Movies OK,1.3,HSM (U+R),CS F 22-30 AB,180,0.07
13064,13064,BEHROUZBIRYANI.COM,Movies OK,1.3,MEGA CITIES,CS 22-40 A,120,0.11
13065,13065,BROOKE BOND RED LABEL NAT CARE,Movies OK,1.3,HSM (U),CS M 22+ AB,140,0.09
13066,13066,SYMPHONY CLOUD AIR COOLER,Movies OK,1.3,HSM (U),CS M 15-30 AB,80,0.16
13067,13067,MORTEIN 2 IN 1 INSECT KILLER,Movies OK,1.3,HSM (U+R),CS M 31-50 CD,100,0.13
13068,13068,KWLTY WLS CORNETTO DISC OREO,Movies OK,1.3,HSM (U),CS 31-40 A,150,0.09
13069,13069,DETTOL HAND SANITIZER,Movies OK,1.3,HSM (U+R),CS M 15-40,100,0.13
13070,13070,DOVE CONDITIONER,Movies OK,1.3,ALL INDIA (U),CS 15-50 ABC,220,0.06
13071,13071,DOVE CONDITIONER,Movies OK,1.3,HSM (U+R),CS M 15-40,220,0.06
13072,13072,LAKME ELLE 18 COLOR POPS MATTE LIPSTICK,Movies OK,1.3,HSM (U),CS M 31-50 AB,90,0.14
13073,13073,VASELINE TOTAL MOISTURE ALOE FRESH,Movies OK,1.3,MEGA CITIES,CS F 22-40 AB,140,0.09
13074,13074,BEHROUZBIRYANI.COM,Movies OK,1.3,HSM (U),CS F 22-40 A,120,0.11
